actor,actor_short,leg1_dir,leg1_token,leg2_dir,leg2_token,leg1_ts,leg2_ts,round_trip_sec,leg1_size_usd,leg2_size_usd,leg1_roi,leg2_roi,leg1_pnl,leg2_pnl,round_trip_pnl,same_token
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,ETH→SOL,AI,SOL→ETH,JOE,1768489583,1768490107,524,340.0,320.0,1.3482,0.9497,4.583853,3.038997,7.622850000000001,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,SOL→ETH,JOE,ETH→SOL,BYTE,1768490107,1768498806,8699,320.0,70.0,0.9497,10.0657,3.038997,7.046024,10.085021000000001,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,ETH→SOL,SHIB,SOL→ETH,SNORT,1768504173,1768504510,337,80.0,300.0,4.0291,0.7311,3.223307,2.193287,5.416594,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,SOL→ETH,SNORT,ETH→SOL,BYTE,1768504510,1768572913,68403,300.0,100.0,0.7311,3.0835,2.193287,3.083521,5.276808000000001,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,ETH→SOL,SNORT,SOL→ETH,SDEX,1768598248,1768662060,63812,340.0,700.0,0.83,0.3736,2.82199,2.615336,5.4373260000000005,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,SOL→ETH,GONDOLA,ETH→SOL,YOURAI,1768663309,1768673130,9821,60.0,25.0,2.4342,13.5277,1.460526,3.38193,4.842456,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,ETH→SOL,YOURAI,SOL→ETH,SAND,1768673130,1768677102,3972,25.0,50.0,13.5277,3.2367,3.38193,1.618364,5.000294,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,SOL→ETH,SAND,ETH→SOL,AXS,1768677102,1768681203,4101,50.0,30.0,3.2367,8.1784,1.618364,2.453534,4.071898,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,ETH→SOL,HOBA,SOL→ETH,MELANIA,1768681580,1768728694,47114,190.0,35.0,2.6817,5.8805,5.095177,2.058179,7.153356,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,SOL→ETH,SMOG,ETH→SOL,AI,1768730741,1768731503,762,420.0,280.0,0.5256,1.1167,2.207426,3.126836,5.334262,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,ETH→SOL,AI,SOL→ETH,SDEX,1768731503,1768738902,7399,280.0,700.0,1.1167,0.221,3.126836,1.547263,4.674099,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,SOL→ETH,LUFFY,ETH→SOL,SHIB,1768755591,1768774512,18921,160.0,220.0,0.8372,12.5587,1.339585,27.629139,28.968723999999998,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,ETH→SOL,SHIB,SOL→ETH,$ROAR,1768774512,1768785484,10972,220.0,90.0,12.5587,1.9961,27.629139,1.7965,29.425638999999997,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,SOL→ETH,TRUMP,ETH→SOL,GFY,1768841833,1768896987,55154,240.0,30.0,0.4546,7.3909,1.091096,2.217279,3.308375,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,ETH→SOL,GFY,SOL→ETH,XYO,1768896987,1768900116,3129,30.0,550.0,7.3909,0.4836,2.217279,2.659556,4.876835,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,SOL→ETH,LF,ETH→SOL,JOE,1768901686,1768921195,19509,50.0,360.0,3.8584,0.6962,1.929182,2.506403,4.435585,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,ETH→SOL,SAND,SOL→ETH,MDT,1768940784,1768943230,2446,50.0,110.0,3.6479,1.3852,1.823942,1.523689,3.347631,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,SOL→ETH,AXS,ETH→SOL,NEIRO,1769021079,1769039463,18384,25.0,50.0,6.5278,25.717,1.631947,12.858517,14.490464000000001,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,ETH→SOL,NEIRO,SOL→ETH,MATH,1769039463,1769091202,51739,50.0,130.0,25.717,1.3668,12.858517,1.77678,14.635297000000001,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,SOL→ETH,MATH,ETH→SOL,MATH,1769091202,1769123941,32739,130.0,180.0,1.3668,1.4331,1.77678,2.579592,4.356372,True
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,ETH→SOL,NASDAQ420,SOL→ETH,SLACK,1769138160,1769138348,188,70.0,40.0,5.0154,6.5338,3.510783,2.613534,6.124317,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,SOL→ETH,NEIRO,ETH→SOL,AXS,1769312439,1769330150,17711,60.0,25.0,36.8979,7.7889,22.138716,1.947224,24.085939999999997,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,ETH→SOL,AXS,SOL→ETH,DYDX,1769330150,1769357560,27410,25.0,80.0,7.7889,6.2968,1.947224,5.037478,6.984702,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,SOL→ETH,KENDU,ETH→SOL,JOE,1769357706,1769400038,42332,240.0,400.0,0.3792,1.5742,0.910014,6.296855,7.206869,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,ETH→SOL,JOE,SOL→ETH,AUDIO,1769400038,1769409562,9524,400.0,750.0,1.5742,0.3625,6.296855,2.718407,9.015262,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,SOL→ETH,AUDIO,ETH→SOL,HOBA,1769409562,1769428068,18506,750.0,200.0,0.3625,3.0983,2.718407,6.196537,8.914944,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,ETH→SOL,HOBA,SOL→ETH,SHRUB,1769428068,1769430016,1948,200.0,110.0,3.0983,1.0888,6.196537,1.19773,7.394267,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,SOL→ETH,SHRUB,ETH→SOL,AXS,1769430016,1769438838,8822,110.0,60.0,1.0888,11.4278,1.19773,6.85667,8.054400000000001,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,ETH→SOL,AXS,SOL→ETH,AXS,1769438838,1769443115,4277,60.0,35.0,11.4278,9.5133,6.85667,3.329639,10.186309,True
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,SOL→ETH,PAXG,ETH→SOL,NEMO,1769628217,1769636205,7988,160.0,50.0,1.3065,5.2267,2.090328,2.613369,4.703697,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,ETH→SOL,NEMO,SOL→ETH,PIZZA,1769636205,1769637790,1585,50.0,20.0,5.2267,59.2449,2.613369,11.848989,14.462358,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,SOL→ETH,PIZZA,ETH→SOL,PIZZA,1769637790,1769639451,1661,20.0,10.0,59.2449,53.4403,11.848989,5.34403,17.193019,True
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,ETH→SOL,PIZZA,SOL→ETH,MATH,1769639451,1769706057,66606,10.0,190.0,53.4403,1.6474,5.34403,3.13006,8.47409,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,SOL→ETH,ICOM,ETH→SOL,KEKEC,1769710861,1769711473,612,15.0,150.0,10.7965,1.823,1.619477,2.734459,4.353936,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,ETH→SOL,KEKEC,SOL→ETH,ZIG,1769711473,1769781871,70398,150.0,15.0,1.823,65.2321,2.734459,9.784815,12.519274,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,SOL→ETH,NFD,ETH→SOL,MVP,1769877619,1769891579,13960,380.0,149.204798,1.0485,17.9571,3.984313,26.792823,30.777136,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,ETH→SOL,MVP,SOL→ETH,MDT,1769891579,1769944104,52525,149.204798,120.0,17.9571,3.1475,26.792823,3.777048,30.569871,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,SOL→ETH,YUPFUN,ETH→SOL,MELANIA,1769966882,1770102763,135881,50.0,40.0,3.8457,11.0552,1.922863,4.422093,6.344956,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,ETH→SOL,GONDOLA,SOL→ETH,ZIG,1770107781,1770108912,1131,60.0,15.0,3.9457,77.9644,2.367433,11.694662,14.062095,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,SOL→ETH,ZIG,ETH→SOL,WOJAK,1770108912,1770194173,85261,15.0,25.0,77.9644,21.8893,11.694662,5.472331,17.166992999999998,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,ETH→SOL,WOJAK,SOL→ETH,HAY,1770198069,1770218306,20237,20.0,70.0,26.5259,10.0581,5.305189,7.04064,12.345829,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,SOL→ETH,SLACK,ETH→SOL,KING,1770334588,1770335302,714,40.0,46.537762,7.8029,3.3194,3.121154,1.544761,4.665915,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,ETH→SOL,KING,SOL→ETH,AUDIO,1770335302,1770393616,58314,46.537762,1000.0,3.3194,0.5447,1.544761,5.447079,6.99184,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,SOL→ETH,AUDIO,ETH→SOL,POWSCHE,1772025984,1772101586,75602,500.0,80.0,0.4441,3.4522,2.220546,2.761779,4.982325,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,ETH→SOL,DYDX,SOL→ETH,$ROAR,1772116855,1772476047,359192,50.0,100.0,5.367,3.3377,2.683504,3.337679,6.021183000000001,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,SOL→ETH,WLD,ETH→SOL,SLACK,1772508929,1772606443,97514,1400.0,50.0,0.9381,8.5494,13.133122,4.274686,17.407808,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,ETH→SOL,KIBSHI,SOL→ETH,ZYN,1772810332,1772965173,154841,160.0,90.0,2.6726,4.8601,4.276238,4.374086,8.650324000000001,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,SOL→ETH,ZYN,ETH→SOL,MDT,1772965173,1772969710,4537,90.0,120.0,4.8601,1.7394,4.374086,2.087253,6.461339000000001,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,ETH→SOL,MDT,SOL→ETH,ICOM,1772969710,1772974202,4492,120.0,70.0,1.7394,86.3033,2.087253,60.412316,62.499568999999994,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,SOL→ETH,ZYN,ETH→SOL,MMX,1773067485,1773152874,85389,180.0,200.0,9.5787,0.6783,17.241649,1.356538,18.598187,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,ETH→SOL,KENDU,SOL→ETH,SBIO,1773305704,1773488143,182439,180.0,20.0,1.2525,22.3602,2.254576,4.472048,6.726624,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,SOL→ETH,CSAI,ETH→SOL,FENRIR,1773716334,1773746537,30203,35.0,30.0,3.8138,11.5941,1.334824,3.478218,4.813042,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,ETH→SOL,FENRIR,SOL→ETH,AGI,1773756132,1773762008,5876,25.0,70.0,5.9001,0.5039,1.475029,0.35275,1.827779,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,SOL→ETH,AGI,ETH→SOL,FENRIR,1773762008,1773800763,38755,70.0,25.0,0.5039,6.6099,0.35275,1.652484,2.005234,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,ETH→SOL,BAT,SOL→ETH,BAT,1774695403,1774720223,24820,220.0,300.0,2.9576,2.3232,6.506624,6.969668,13.476292,True
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,SOL→ETH,BAT,ETH→SOL,FENRIR,1774720346,1774757458,37112,190.0,30.0,1.2803,9.3362,2.432616,2.800862,5.233478,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,ETH→SOL,FENRIR,SOL→ETH,SBIO,1775047566,1775230815,183249,25.148355,15.0,7.6361,8.6168,1.920353,1.292526,3.212879,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,SOL→ETH,SBIO,ETH→SOL,LUFFY,1775230815,1775317131,86316,15.0,130.0,8.6168,1.4917,1.292526,1.939237,3.231763,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,ETH→SOL,LUFFY,SOL→ETH,XYO,1775317131,1775563714,246583,130.0,440.0,1.4917,0.7764,1.939237,3.416144,5.355381,False
5PQRrdAS5QjBvhRcCTakwoyoxB2rc67vAFNXS2QQxmAF|0x6722b2c28d7d299b56a5febedbbe865a84ee0d7d,5PQRrdAS5QjB..ee0d7d,SOL→ETH,XYO,ETH→SOL,FENRIR,1775563714,1775754614,190900,440.0,20.0,0.7764,10.2992,3.416144,2.05984,5.475984,False
5RK7d5RHzPH4ngBqNdLCyY65kFT8NeE3mviBqJJAsUNK|0x0e5eae5d347f1bcf3e8ee22e5044a4352ade285d,5RK7d5RHzPH4..de285d,ETH→SOL,PAXG,SOL→ETH,NPC,1761795364,1762700543,905179,3932.0,1000.0,0.1855,2.1763,7.295545,21.76272,29.058265000000002,False
5RK7d5RHzPH4ngBqNdLCyY65kFT8NeE3mviBqJJAsUNK|0x5dd5a6f0a881684f0ccf0c1e28ba1fb692b06a7c,5RK7d5RHzPH4..b06a7c,ETH→SOL,MMX,SOL→ETH,DYDX,1757648931,1758035863,386932,225.118835,100.0,0.3396,7.5621,0.76454,7.562143,8.326683,False
5RPzM5hwLtoyV8EBQuF8UNhD8LYPrtho3xCrRB79UDkp|0x3408b105d9bdebdefd27867f21504f9acd49783e,5RPzM5hwLtoy..49783e,SOL→ETH,OMNI,ETH→SOL,OMNI,1774401802,1774414851,13049,20.0,100.0,2.5036,-25.2757,0.500723,-25.275659,-24.774936,True
5Zp4ptT3jNJ6wj7377xZwMMDgrLnGGaZcCEMXFHdR1fa|0xc8a18e186ae4a38eaa8a7f546fff693bd6771eaa,5Zp4ptT3jNJ6..771eaa,ETH→SOL,WHITE,SOL→ETH,SPX,1754929908,1755174950,245042,800.066321,1480.378212,5.9029,-0.8016,47.226748,-11.866625,35.360123,False
5Zp4ptT3jNJ6wj7377xZwMMDgrLnGGaZcCEMXFHdR1fa|0xc8a18e186ae4a38eaa8a7f546fff693bd6771eaa,5Zp4ptT3jNJ6..771eaa,SOL→ETH,SPX,ETH→SOL,AIKEK,1755174950,1755728508,553558,1480.378212,600.710578,-0.8016,-1.1021,-11.866625,-6.620704,-18.487329000000003,False
5zWiJhY52NPVghNK8Sx1zBqE8DC4VAEg2Foxva9SvSS1|0xa01f9b15081bf213beeb91d67cad13f9fd5d170b,5zWiJhY52NPV..5d170b,SOL→ETH,SATOSHI,ETH→SOL,WOJAK,1747501952,1747503605,1653,200.0,200.0,3.6478,4.1193,7.295517,8.238518,15.534035,False
5zWiJhY52NPVghNK8Sx1zBqE8DC4VAEg2Foxva9SvSS1|0xa01f9b15081bf213beeb91d67cad13f9fd5d170b,5zWiJhY52NPV..5d170b,ETH→SOL,BERRY,SOL→ETH,OPAI,1747543808,1747546088,2280,80.0,150.0,4.9001,1.0821,3.920061,1.623219,5.54328,False
5zWiJhY52NPVghNK8Sx1zBqE8DC4VAEg2Foxva9SvSS1|0xa01f9b15081bf213beeb91d67cad13f9fd5d170b,5zWiJhY52NPV..5d170b,SOL→ETH,NEIRO,ETH→SOL,WELL,1747548509,1747548599,90,30.0,30.0,6.958,11.8715,2.08741,3.561451,5.648861,False
5zWiJhY52NPVghNK8Sx1zBqE8DC4VAEg2Foxva9SvSS1|0xa01f9b15081bf213beeb91d67cad13f9fd5d170b,5zWiJhY52NPV..5d170b,ETH→SOL,WELL,SOL→ETH,KEKEC,1747548599,1747559100,10501,30.0,250.0,11.8715,3.2038,3.561451,8.009605,11.571056,False
5zWiJhY52NPVghNK8Sx1zBqE8DC4VAEg2Foxva9SvSS1|0xa01f9b15081bf213beeb91d67cad13f9fd5d170b,5zWiJhY52NPV..5d170b,SOL→ETH,KEKEC,ETH→SOL,NEIREI,1747559100,1747561205,2105,250.0,150.0,3.2038,15.4465,8.009605,23.169768,31.179373000000002,False
5zWiJhY52NPVghNK8Sx1zBqE8DC4VAEg2Foxva9SvSS1|0xa01f9b15081bf213beeb91d67cad13f9fd5d170b,5zWiJhY52NPV..5d170b,ETH→SOL,NEIREI,SOL→ETH,DRIP,1747561205,1747565975,4770,150.0,100.0,15.4465,2.1728,23.169768,2.172783,25.342551,False
5zWiJhY52NPVghNK8Sx1zBqE8DC4VAEg2Foxva9SvSS1|0xa01f9b15081bf213beeb91d67cad13f9fd5d170b,5zWiJhY52NPV..5d170b,SOL→ETH,DRIP,ETH→SOL,PSPS,1747565975,1747581593,15618,100.0,100.0,2.1728,4.3679,2.172783,4.367878,6.540661,False
5zWiJhY52NPVghNK8Sx1zBqE8DC4VAEg2Foxva9SvSS1|0xa01f9b15081bf213beeb91d67cad13f9fd5d170b,5zWiJhY52NPV..5d170b,ETH→SOL,PSPS,SOL→ETH,NEIRO,1747581593,1747584812,3219,100.0,50.0,4.3679,4.1765,4.367878,2.08825,6.456128,False
5zWiJhY52NPVghNK8Sx1zBqE8DC4VAEg2Foxva9SvSS1|0xa01f9b15081bf213beeb91d67cad13f9fd5d170b,5zWiJhY52NPV..5d170b,SOL→ETH,APP,ETH→SOL,$PTRUMP,1747657985,1747658058,73,99.51526,15.0,4.047,63.7915,4.027367,9.568725,13.596092,False
5zWiJhY52NPVghNK8Sx1zBqE8DC4VAEg2Foxva9SvSS1|0xa01f9b15081bf213beeb91d67cad13f9fd5d170b,5zWiJhY52NPV..5d170b,ETH→SOL,$PTRUMP,SOL→ETH,BERRY,1747658058,1747665033,6975,15.0,80.0,63.7915,3.5825,9.568725,2.865996,12.434721,False
5zWiJhY52NPVghNK8Sx1zBqE8DC4VAEg2Foxva9SvSS1|0xa01f9b15081bf213beeb91d67cad13f9fd5d170b,5zWiJhY52NPV..5d170b,SOL→ETH,OPAI,ETH→SOL,APP,1747732424,1747735160,2736,100.0,100.0,4.7643,1.4413,4.764346,1.441275,6.205621,False
5zWiJhY52NPVghNK8Sx1zBqE8DC4VAEg2Foxva9SvSS1|0xa01f9b15081bf213beeb91d67cad13f9fd5d170b,5zWiJhY52NPV..5d170b,ETH→SOL,APP,SOL→ETH,DOGEI,1747735160,1747750125,14965,100.0,100.0,1.4413,1.9773,1.441275,1.977288,3.418563,False
5zWiJhY52NPVghNK8Sx1zBqE8DC4VAEg2Foxva9SvSS1|0xa01f9b15081bf213beeb91d67cad13f9fd5d170b,5zWiJhY52NPV..5d170b,SOL→ETH,DOGEI,ETH→SOL,WELL,1747750125,1747754285,4160,100.0,25.0,1.9773,23.4319,1.977288,5.85797,7.835258,False
5zWiJhY52NPVghNK8Sx1zBqE8DC4VAEg2Foxva9SvSS1|0xa01f9b15081bf213beeb91d67cad13f9fd5d170b,5zWiJhY52NPV..5d170b,ETH→SOL,WELL,SOL→ETH,WIT,1747754285,1747760503,6218,25.0,150.0,23.4319,0.7212,5.85797,1.081818,6.939788,False
5zWiJhY52NPVghNK8Sx1zBqE8DC4VAEg2Foxva9SvSS1|0xa01f9b15081bf213beeb91d67cad13f9fd5d170b,5zWiJhY52NPV..5d170b,SOL→ETH,BUSINESS,ETH→SOL,TOWER,1747799937,1747809783,9846,200.0,100.0,2.002,4.4486,4.003986,4.448608,8.452594000000001,False
5zWiJhY52NPVghNK8Sx1zBqE8DC4VAEg2Foxva9SvSS1|0xa01f9b15081bf213beeb91d67cad13f9fd5d170b,5zWiJhY52NPV..5d170b,ETH→SOL,TOWER,SOL→ETH,BERRY,1747809783,1747810045,262,100.0,80.0,4.4486,3.1044,4.448608,2.483503,6.932111,False
5zWiJhY52NPVghNK8Sx1zBqE8DC4VAEg2Foxva9SvSS1|0xa01f9b15081bf213beeb91d67cad13f9fd5d170b,5zWiJhY52NPV..5d170b,SOL→ETH,MARS,ETH→SOL,BOYS,1747890072,1747896572,6500,50.0,200.0,2.8387,4.6006,1.41937,9.201112,10.620482,False
